"lfdn","duration","participant_device","v_99","v_101","v_100","v_11","v_12","v_13","v_14","v_15","v_16","v_103","v_104","v_105","v_106","v_107","v_108","v_109","v_110","v_111","v_113","v_114","v_126","v_112","v_115","v_116","v_117","v_118","v_119","v_120","v_121","v_122","v_123","v_124","v_127","v_133","v_65","v_18","v_19","v_20","v_21","v_22","v_23","v_24","v_25","v_26","v_27","v_28","v_29","v_66","v_67","v_68","v_69","v_70","v_71","v_37","v_38","v_39","v_40","v_41","v_42","v_43","v_72","v_45","v_81","v_82","v_83","v_84","v_85","v_86","v_87","v_88","v_89","v_90","v_91","v_92","v_93","v_94","v_95","v_62","v_63","v_60","v_61"
3259,616,1,1,3,3,1,1,1,1,1,2,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,5,1,4,5,5,3,4,4,2,2,3,3,2,3,2,2,2,2,1,1,1,1,1,3,2,2,3,4,2,6,NA,1,NA
3260,516,3,2,3,14,1,2,1,1,2,2,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,5,5,3,4,3,3,3,4,3,3,3,2,2,2,2,2,2,2,1,2,1,1,1,2,3,2,4,NA,5,NA
3261,465,1,2,3,1,1,2,1,1,2,1,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,5,5,1,1,5,5,3,4,3,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,NA,4,NA
3262,752,1,2,3,2,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"Weil es um meine Privatsphäre geht.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,2,1,2,2,1,4,4,2,4,4,4,3,3,2,2,1,3,2,1,3,2,2,1,1,1,1,1,3,4,3,3,4,3,3,3,4,NA,7,NA
3263,436,3,2,3,10,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,3,3,3,3,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,NA,3,NA
3264,1289,0,2,3,13,1,2,1,2,1,2,NA,NA,5,NA,NA,NA,NA,NA,2,500,NA,"Möchte nicht dass jemand verfolgt wo ich surfe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,3,4,2,2,4,4,3,4,3,2,2,2,3,2,4,1,1,2,1,1,1,1,2,3,4,3,2,1,3,2,6,NA,9,NA
3265,412,1,2,4,2,1,2,1,1,1,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,5,1,1,5,5,4,4,4,4,4,3,4,4,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,NA,5,NA
3266,556,1,2,3,2,1,NA,1,1,NA,5,NA,NA,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2,NA,1,1,1,1,1,2,1,2,2,1,2,1,1,4,4,2,5,4,4,3,4,4,2,2,2,2,1,4,2,2,1,1,1,1,1,3,4,4,3,3,3,3,3,6,NA,1,NA
3267,472,1,2,4,4,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,0,0,1,1,2,NA,1,2,1,1,1,1,1,1,1,1,2,1,1,4,3,2,2,4,4,3,3,3,3,3,2,3,2,3,1,2,2,2,1,1,1,2,2,3,2,3,3,4,2,4,NA,4,NA
3268,305,1,1,3,3,1,2,1,1,2,1,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2,NA,4,1,1,1,1,1,1,1,1,1,1,1,1,5,3,3,3,3,3,3,2,3,3,3,3,3,3,4,2,2,1,1,1,1,1,3,3,3,3,3,3,3,3,5,NA,8,NA
3269,756,1,2,3,1,1,2,1,1,2,2,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,4,4,2,2,4,3,3,3,3,3,3,3,3,2,3,2,2,2,2,1,1,1,2,2,3,3,2,3,3,2,4,NA,4,NA
3270,421,3,2,3,6,1,2,1,2,2,5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,5,4,1,3,4,4,3,3,2,1,1,2,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,6,NA,8,NA
3271,1109,1,1,4,4,1,NA,1,1,NA,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,1,3,4,4,3,3,4,2,2,3,2,2,3,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,5,NA,5,NA
3272,270,0,1,4,10,1,2,1,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,0,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,2,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,NA,9,NA
3273,1156,3,1,5,11,1,NA,NA,1,NA,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,0,0,2,NA,2,1,1,1,2,2,1,2,1,1,1,1,2,3,4,1,3,4,4,3,4,1,3,3,4,1,1,4,1,1,1,1,NA,1,1,2,2,4,1,2,1,2,1,3,NA,4,NA
3274,391,1,2,4,9,1,2,1,2,1,2,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,NA,1,1,2,2,1,2,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,4,NA,3,NA
3275,480,1,1,4,3,1,2,1,1,1,1,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,4,5,4,3,4,4,3,3,2,3,2,3,1,1,2,2,1,1,1,2,2,2,2,2,2,3,2,6,NA,10,NA
3276,570,1,1,6,9,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,5,4,2,4,4,4,4,3,3,4,3,2,3,2,3,1,1,1,2,1,1,1,2,3,2,3,2,2,2,2,4,NA,5,NA
3277,2386,0,1,5,16,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,2,1,1,1,1,2,1,1,1,1,1,4,5,1,1,5,5,4,4,2,2,2,3,1,1,3,1,1,1,2,1,1,1,2,1,3,2,3,3,3,2,4,NA,5,NA
3278,1747,1,1,4,9,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,5,4,1,2,5,4,3,3,3,3,3,3,3,2,3,2,2,2,2,1,2,1,2,2,2,4,1,2,2,1,4,NA,3,NA
3279,668,3,1,7,10,1,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Weil ich nicht möchte, dass ueber das unvermeidliche Mass hinaus, Daten Dritten zugänglich sind. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,3,3,2,3,4,4,3,3,2,1,2,2,2,1,3,2,2,1,2,1,1,1,3,3,4,3,3,3,4,2,4,NA,7,NA
3280,516,0,1,5,4,1,2,1,1,2,2,NA,NA,NA,0,NA,NA,NA,NA,2,NA,1,"da auch auf andere Dateien zugegriffen werden soll",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,1,1,2,2,1,1,1,2,2,2,3,3,1,2,5,4,3,3,3,2,2,3,3,2,3,2,2,2,2,1,1,2,3,3,4,3,2,3,3,4,6,NA,5,NA
3281,409,0,1,6,6,1,2,1,1,2,2,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,1,1,NA,NA,NA,NA,NA,2,NA,4,1,1,1,2,1,2,2,1,1,2,2,2,2,4,2,3,4,4,3,4,4,3,2,3,3,2,2,2,2,2,2,1,1,1,2,2,3,2,2,3,3,3,6,NA,10,NA
3282,758,0,2,5,13,1,2,1,1,1,2,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,1,2,2,2,4,4,2,3,4,4,3,3,3,3,2,3,3,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,3,2,4,NA,7,NA
3283,927,0,1,5,15,1,2,1,1,2,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,1,"fragen beantworten ok das würde ich ja noch machen aber höstens ne woche  aber alle anderen infos von mein handy geht mir schon zu weit ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,2,1,1,2,2,2,2,2,2,1,2,5,3,4,4,3,5,2,1,1,1,2,3,2,3,3,2,2,2,2,2,2,2,1,1,4,2,3,3,3,3,3,NA,7,NA
3284,545,0,1,5,7,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"ich installiere keine Apps die ich nicht kenne      ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,5,4,5,2,4,4,3,3,3,3,3,3,3,2,3,2,2,2,2,1,2,1,2,4,4,2,3,3,3,4,6,NA,7,NA
3285,642,0,1,3,1,1,1,1,1,2,2,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,5,4,1,2,4,4,3,3,3,2,2,3,2,2,2,2,2,2,1,1,1,1,1,3,3,1,2,2,3,2,6,NA,7,NA
3286,529,2,2,5,13,1,2,1,1,1,2,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,4,4,2,2,4,4,3,3,3,3,3,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,4,NA,6,NA
3287,462,0,1,5,13,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,1,2,NA,1,1,1,2,1,3,4,1,2,5,4,3,4,4,3,2,3,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,6,NA,5,NA
3288,453,0,1,5,4,1,2,1,2,2,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,5,5,1,1,5,5,3,4,3,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,NA,5,NA
3289,NA,2,2,5,7,1,2,1,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,300,NA,"Ich möchte mein privates nicht aufgeben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,1,1,1,1,2,1,1,1,1,1,2,3,4,1,2,5,4,3,4,3,2,3,1,3,3,3,2,2,2,2,2,2,2,2,3,4,2,3,1,3,4,6,NA,4,NA
3290,1399,1,2,5,2,1,2,1,1,2,2,NA,5,NA,NA,NA,NA,NA,NA,2,NA,NA,"Zuviel Zeitaufwand ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,2,2,2,1,5,4,3,5,2,4,3,2,2,3,2,1,2,2,4,2,2,1,1,1,1,1,3,3,3,2,1,3,4,4,3,NA,4,NA
3291,646,0,2,5,3,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2,NA,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,3,3,2,2,2,3,3,6,NA,8,NA
3292,816,2,1,7,4,1,NA,NA,1,1,1,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1,"Ich möchte keine fremden Daten speichern!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,3,4,2,2,3,2,3,2,3,1,2,3,2,2,3,1,1,1,2,1,1,1,4,3,4,3,3,2,2,2,5,NA,7,NA
3293,1058,0,1,6,10,1,2,1,1,2,2,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,1,1,2,1,1,1,1,2,1,4,3,2,4,3,3,2,3,3,1,1,2,2,1,3,2,2,1,1,1,1,1,3,3,3,3,3,2,3,3,2,NA,5,NA
3294,1201,1,1,5,2,1,2,1,2,2,2,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,0,1,2,NA,2,1,1,1,1,1,1,1,1,1,2,1,1,5,4,1,2,4,4,3,3,3,3,3,3,3,3,4,1,1,1,2,1,1,1,2,2,3,3,3,3,4,3,3,NA,4,NA
3295,282,0,1,5,13,1,2,1,2,2,2,NA,NA,NA,0,NA,NA,NA,NA,2,150,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,3,2,2,1,2,1,1,1,3,3,3,3,3,3,3,3,4,NA,4,NA
3296,397,0,2,5,10,1,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Möchte keine App auf meinem Handy installieren, damit mein Nutzungsverhalten ausgewertet werden kann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,4,3,2,3,3,4,2,3,3,3,1,4,1,1,2,2,2,2,1,2,1,1,2,3,4,2,2,3,3,4,6,NA,10,NA
3297,299,1,1,4,10,1,1,1,1,1,1,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,NA,NA,NA,NA,NA,1,2,5,1,2,1,1,1,1,2,2,2,2,2,1,4,3,3,4,3,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,3,3,4,4,4,1,2,1,7,NA,4,NA
3298,214,0,1,5,10,1,1,1,1,1,2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,4,5,4,3,4,4,4,4,4,4,4,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,6,NA,10,NA
3299,370,0,1,5,9,1,2,1,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,2,NA,1,"Das geht mir etwas zu weit und ich bin mir nicht sicher in wie weit ich ausspioniert werde. Zudem nutze ich außer Whatsapp keine weiteren Apps.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,1,2,1,2,2,2,2,2,2,2,2,2,2,4,1,3,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,6,NA,7,NA
3301,2269,0,2,6,15,1,2,1,1,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,4,3,2,2,4,4,3,3,3,2,2,2,3,2,2,2,2,2,2,1,1,2,2,3,2,3,2,2,3,2,6,NA,7,NA
3303,655,0,2,7,11,1,2,1,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"habe kein internet mache einiges über wifi dann arbeite ich im schichtdienst und habe auch nicht die zeit vielen dank",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,1,1,1,1,2,2,2,2,2,2,2,3,4,2,2,4,4,3,3,3,2,3,2,2,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,7,"Berufsschule",4,NA
3304,305,1,1,5,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,5,4,4,5,4,4,3,3,3,2,2,2,3,2,3,1,1,1,1,1,1,1,3,3,4,3,3,3,3,2,6,NA,9,NA
3305,226,0,2,5,2,1,2,1,2,2,3,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,5,2,2,2,2,2,1,2,2,2,2,2,2,3,5,2,5,5,5,3,NA,3,1,1,NA,2,1,3,1,2,2,2,1,1,1,3,3,NA,1,1,NA,3,3,4,NA,4,NA
3306,512,0,1,5,9,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,NA,2,NA,2,1,1,1,2,2,2,2,1,1,1,2,1,5,3,1,3,4,5,2,4,1,1,1,1,1,1,4,1,1,1,2,1,1,1,4,4,4,3,4,4,4,4,6,NA,8,NA
3307,346,2,1,7,1,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Ist mir zu unsicher  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,3,3,2,2,3,3,2,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,5,NA,7,NA
3308,558,1,1,2,11,1,2,1,1,2,1,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,5,3,3,3,2,4,3,3,3,3,2,4,2,4,2,2,2,2,1,1,2,1,2,3,3,3,2,1,3,2,1,NA,2,NA
3309,472,1,2,5,10,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,1,1,2,NA,2,1,1,1,1,1,1,1,1,1,2,1,1,5,5,1,3,4,4,3,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,2,3,3,2,2,2,2,4,NA,3,NA
3310,309,0,2,3,12,1,1,1,1,2,2,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,5,5,3,4,4,4,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,2,3,2,2,3,2,3,6,NA,3,NA
3311,616,1,2,5,10,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,1,1,0,0,1,0,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,1,3,4,4,3,3,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,3,2,1,1,3,4,NA,4,NA
3312,727,1,1,3,10,1,NA,1,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"Wenn ich extra eine App runterladen müsste würde ich nicht teilnehmen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,2,4,4,3,4,4,3,3,2,2,2,3,1,1,2,2,1,1,2,2,3,4,3,3,3,3,2,6,NA,3,NA
3313,602,1,2,5,13,1,2,1,1,2,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,5,3,4,4,2,3,2,3,2,3,2,2,2,2,1,2,1,2,1,2,3,1,1,2,2,4,NA,7,NA
3314,716,1,2,5,10,1,1,1,1,1,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,1,1,5,5,4,4,4,4,4,4,4,3,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,NA,5,NA
3315,387,1,2,4,4,1,1,1,1,1,2,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,3,4,3,3,3,4,4,3,3,3,1,3,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,5,NA,9,NA
3316,449,1,2,3,2,1,2,1,1,2,1,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,0,1,0,2,NA,1,1,1,1,1,1,2,2,1,2,2,1,1,5,4,2,2,4,4,3,4,3,2,3,3,2,3,3,2,2,2,2,1,1,1,3,3,4,3,4,3,3,2,6,NA,8,NA
3317,437,1,2,2,1,1,1,1,1,2,2,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,2,1,1,1,1,1,1,2,1,1,1,1,1,4,4,2,3,4,4,4,3,2,2,2,1,1,3,3,1,2,2,2,2,1,1,1,1,2,3,2,3,3,3,5,NA,5,NA
3318,623,1,2,3,2,1,NA,1,1,NA,2,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,0,1,0,2,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,5,4,2,2,4,4,3,3,4,2,2,3,3,2,3,2,2,2,2,1,1,1,3,2,3,2,1,2,3,2,5,NA,1,NA
3319,574,1,2,4,2,1,2,1,1,1,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,NA,NA,NA,NA,NA,2,NA,1,1,2,1,1,1,1,2,1,1,2,1,2,5,3,2,3,4,4,3,3,3,2,2,2,3,2,3,2,1,1,2,1,1,1,2,3,3,4,2,1,3,2,6,NA,4,NA
3320,386,1,2,4,1,1,2,1,2,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,4,4,4,3,4,3,3,4,1,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,NA,4,NA
3321,334,1,1,3,10,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,5,NA,4,NA
3323,653,1,1,4,10,1,2,1,1,2,2,NA,NA,0,NA,NA,NA,NA,NA,2,500,NA,"Da es zu wenig Geld für die Erfassung meiner Daten ist und es leider viel zu oft Probleme mit der Auszahlung gibt, es müsste eine Sicherheit für die Teilnehmer geben",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,1,1,2,2,1,2,1,1,2,1,2,4,4,2,4,5,5,2,2,1,1,1,3,1,1,3,2,2,2,1,1,1,1,2,4,4,3,4,4,4,4,6,NA,7,NA
3324,658,1,2,2,2,1,NA,1,1,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,2,NA,1,1,1,1,1,2,2,2,1,1,1,1,1,5,3,2,3,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,3,1,2,3,2,6,NA,3,NA
3325,787,1,2,5,10,1,2,2,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"Zeitmangel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,2,1,1,2,2,2,1,1,1,1,1,3,3,2,5,3,4,2,2,4,1,3,1,2,2,4,1,2,2,1,1,1,1,3,3,3,4,2,1,2,2,5,NA,4,NA
3326,462,0,1,6,14,1,NA,1,NA,NA,2,NA,NA,NA,0,NA,NA,NA,NA,2,150,NA,"Ich muß eine App herunterladen und so etwas mache ich grundsätzlich nicht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,4,4,4,3,2,3,2,1,3,3,1,2,2,1,1,1,1,1,1,4,4,4,3,4,3,4,4,6,NA,6,NA
3327,1657,0,1,7,10,1,2,1,2,2,2,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,0,1,1,2,NA,5,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,4,3,3,3,3,3,3,3,1,2,2,2,2,2,1,2,2,2,2,3,3,2,2,2,2,6,NA,9,NA
3328,684,1,1,2,10,1,2,1,2,2,1,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,2,2,1,1,5,3,1,4,4,5,3,4,1,3,2,2,3,1,3,1,1,1,2,1,1,1,1,1,2,3,3,2,3,4,4,NA,3,NA
3329,955,0,2,7,1,1,1,1,1,1,2,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,2,2,1,1,1,1,1,1,1,4,4,1,2,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,2,3,3,3,2,2,3,2,5,NA,9,NA
3330,802,1,2,3,1,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,3,4,1,2,4,4,3,3,3,2,2,1,2,1,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,4,NA,4,NA
